time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_gas_h2,S_gas_ch4,S_gas_co2,S_co2,S_nh4_ion
170,4.101582530191229,15.865626467378602,7.522550786792601,0.0001332384944834872,0.00013323850342224973,0.00013323849114918587,0.0001332385294884071,1.0,2.2692754896330276e-23,-2326.0508756022464,0.002116933840194165,0.028159128632395756,1.2969260995406937e-06,0.018870161555551344,0.0777512889020708,0.04076234153732433,4.446604176417502e-06,4.446604472166085e-06,4.4466035517725955e-06,4.446603551772791e-06,4.4466035517723464e-06,4.446603551772222e-06,4.446603551772269e-06,16.954906008549358,0.0001332384736964199,0.005402195317728448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9019018184028404,2.026910791480045e-23,0.5604415228821061
171,4.059091900621121,15.738445785941536,7.446549210632408,0.00012642513342284967,0.0001264251419101718,0.00012642513025699423,0.00012642516665987765,1.0,2.1142695027414194e-23,-2326.0665992112567,0.0022021497616615143,0.02780578653607698,1.2062381071154172e-06,0.015123697382849438,0.06924209595481676,0.03256853401439242,4.135673890407267e-06,4.135674167041562e-06,4.135673306100283e-06,4.135673306100472e-06,4.135673306100049e-06,4.1356733060999325e-06,4.135673306099979e-06,16.818343537220777,0.0001264251136856536,0.005410970194375952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9019097718806988,1.8884754604145967e-23,0.5604494453828923
172,4.094443988594074,15.753164998885158,7.515779443775773,0.00011996018435148614,0.0001199601924100609,0.00011996018134560354,0.00011996021590948969,1.0,1.9659505078296078e-23,-2326.0816703808687,0.0021894137080266654,0.0279397270838403,1.1218915029721216e-06,0.02326309013075359,0.08549949517710619,0.05036011456999669,3.8464855087648935e-06,3.8464857675133605e-06,3.846484962207212e-06,3.846484962207385e-06,3.846484962206987e-06,3.846484962206879e-06,3.846484962206924e-06,16.91547326975585,0.00011996016561138281,0.005399393911517142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9019177270659468,1.7560131427202744e-23,0.560457369584418
173,4.155104018504788,15.785213930792528,7.633744436468708,0.00011382583067151709,0.0001138258383229038,0.0001138258278175707,0.00011382586063492487,1.0,1.8279489140236613e-23,-2326.09598288835,0.0021749167242358577,0.02805973672042432,1.0434428634086578e-06,0.025131625497485845,0.08577750449621309,0.05468124245390736,3.5775187215484696e-06,3.5775189635557073e-06,3.5775182103147145e-06,3.5775182103148704e-06,3.577518210314505e-06,3.5775182103144024e-06,3.577518210314445e-06,17.0093693694761,0.00011382581287837411,0.005388665273251973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9019256827521169,1.6327628174279378e-23,0.5604652942849152
174,4.146169944072651,15.790054398303907,7.6154866148102665,0.00010800516686497075,0.00010800517412965005,0.00010800516415532075,0.00010800519531398555,1.0,1.699443732271851e-23,-2326.10953539855,0.0021551216011036585,0.02807573068295134,9.70479771273914e-07,0.01820512051437306,0.08288635335116312,0.03865255353517308,3.327359526994238e-06,3.3273597533339496e-06,3.3273590488156235e-06,3.327359048815764e-06,3.3273590488154236e-06,3.327359048815327e-06,3.327359048815367e-06,17.04688652087337,0.00010800514997116054,0.005388013792864329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.901933639460277,1.517992815494042e-23,0.5604732200034218
175,4.168665323418379,15.777050474695328,7.65713661793904,0.00010248215190426202,0.00010248215880168901,0.00010248214933164556,0.00010248217891507293,1.0,1.5802135244914025e-23,-2326.122409193869,0.0021430476000584707,0.02806744584843691,9.026186478243428e-07,0.022111166983404436,0.08121513194581288,0.04743201664434742,3.0946927978855833e-06,3.0946930095650427e-06,3.0946923506397066e-06,3.0946923506398336e-06,3.09469235063952e-06,3.094692350639432e-06,3.094692350639468e-06,17.174044169279927,0.00010248213586453696,0.005378935956825248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9019415968274854,1.4115053699738255e-23,0.56048114637841
176,4.188335701335957,15.836032891075886,7.695886831235087,9.724156504511156e-05,9.72415715937708e-05,9.72415626026314e-05,9.724159069010622e-05,1.0,1.4695259257724796e-23,-2326.134619818717,0.0021368580251455646,0.028203474851603114,8.395027361887101e-07,0.02149650812107099,0.08946310408508643,0.04639411331378294,2.8782953677204543e-06,2.8782955656816925e-06,2.8782949494184887e-06,2.878294949418608e-06,2.8782949494183113e-06,2.8782949494182317e-06,2.8782949494182655e-06,17.239776243421492,9.724154981648394e-05,0.0053683764826296014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9019495546605769,1.3126467051471417e-23,0.5604890732174664
177,4.20690193829843,15.912267055808108,7.733454852646752,9.226896388005817e-05,9.226897009750885e-05,9.226896156116105e-05,9.226898822800249e-05,1.0,1.3663424440447966e-23,-2326.146204505792,0.002122003639723277,0.028283624219531546,7.808002258396583e-07,0.021553335300002675,0.09087320390919117,0.04660198282197605,2.6770296003219125e-06,2.677029785447425e-06,2.677029209102311e-06,2.677029209102422e-06,2.6770292091021436e-06,2.677029209102069e-06,2.677029209102101e-06,17.284653209662906,9.226894942168984e-05,0.005368756835321393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9019575128465622,1.220489509879154e-23,0.5604970004080424
178,4.226639014659676,15.903521225120999,7.7733990775799775,8.755064453697734e-05,8.755065043990048e-05,8.755064233543784e-05,8.755066765319629e-05,1.0,1.2707852554499932e-23,-2326.1571995206095,0.0021215086547749025,0.028415622176917007,7.26202508212226e-07,0.021765777797592145,0.08149098503019934,0.04709672602814467,2.4898374091041524e-06,2.489837582220081e-06,2.4898370432240755e-06,2.4898370432241767e-06,2.4898370432239183e-06,2.489837043223849e-06,2.489837043223879e-06,17.294329894148884,8.75506308100736e-05,0.005354465611598481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9019654712370879,1.135142721022305e-23,0.5605049278023623
179,4.260942809284958,15.872246319716483,7.841982018146582,8.307360391290762e-05,8.307360951714999e-05,8.30736018228141e-05,8.307362585945749e-05,1.0,1.1816339465534614e-23,-2326.1676387847115,0.0021099028817559854,0.028610582973100356,6.754225542988421e-07,0.02329578827196509,0.07992059200388077,0.0507095702067611,2.3157346945404307e-06,2.3157348564197048e-06,2.3157343523680284e-06,2.315734352368117e-06,2.3157343523678827e-06,2.315734352367819e-06,2.315734352367847e-06,17.309714810421642,8.307359088061722e-05,0.005350984177006104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9019734296484131,1.0555168254773499e-23,0.5605128552174005
180,4.280568880281545,15.97537461927996,7.879762572303264,7.882550383911547e-05,7.882550915972947e-05,7.882550185485079e-05,7.882552467494386e-05,1.0,1.0989711505807603e-23,-2326.1775409466295,0.002108398861894949,0.028742499142892675,6.281934056915476e-07,0.021839345408663346,0.09516363231053573,0.04705294172381366,2.153806170592552e-06,2.1538063219589213e-06,2.1538058506003006e-06,2.1538058506003836e-06,2.1538058506001604e-06,2.153805850600102e-06,2.153805850600128e-06,17.39917820952594,7.88254914664315e-05,0.005336880350224991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9019813879460559,9.816853673716699e-24,0.5605207825191989
181,4.284620922483066,16.07560259770783,7.884890042650872,7.479463707863009e-05,7.479464212991343e-05,7.479463519485643e-05,7.479465685972926e-05,1.0,1.0219848438994695e-23,-2326.1869346854087,0.002102000691111429,0.028731809521564598,5.842667711385823e-07,0.020548675314371188,0.09379229965423833,0.04376790831950455,2.003200552904395e-06,2.0032006944363566e-06,2.003200253663134e-06,2.0032002536632125e-06,2.0032002536630046e-06,2.003200253662952e-06,2.003200253662976e-06,17.5136559502332,7.479462533229913e-05,0.005326174047366318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9019893458841806,9.129234412901153e-24,0.5605287094628797
182,4.261869705414282,16.066524747239324,7.8409535574410985,7.09698950625501e-05,7.096989985808348e-05,7.096989327419592e-05,7.096991384210423e-05,1.0,9.508568412069433e-24,-2326.1958113706023,0.0021185294873196873,0.028709981404302677,5.434117212372172e-07,0.017940172221155008,0.0821763985501539,0.03829193574138951,1.863126083463742e-06,1.8631262157970573e-06,1.8631258036362068e-06,1.863125803636281e-06,1.863125803636085e-06,1.8631258036360346e-06,1.8631258036360583e-06,17.535411557314198,7.09698839109852e-05,0.005319048858303636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9019973033536242,8.493932735782373e-24,0.5605366359397048
183,4.269156674272677,16.16155666825592,7.855187607119447,6.734073727620568e-05,6.734074182888845e-05,6.734073557845397e-05,6.734075510473231e-05,1.0,8.843708034150777e-24,-2326.2042700479446,0.0021186054837827204,0.02880943939072291,5.054134744006542e-07,0.02113990508220952,0.09514136601642104,0.04557237177073817,1.7328463682030508e-06,1.732846491932679e-06,1.7328461065374906e-06,1.7328461065375588e-06,1.7328461065373767e-06,1.7328461065373295e-06,1.732846106537351e-06,17.592939484144065,6.734072668940402e-05,0.005304148227277701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902005260182823,7.90008922075122e-24,0.5605445617787788
184,4.288993255190174,16.160423564300576,7.895604384982916,6.389716221080618e-05,6.389716653289148e-05,6.389716059908431e-05,6.389717913628992e-05,1.0,8.225677167612334e-24,-2326.2123024747975,0.002120722063272245,0.02889575974557989,4.700722677165806e-07,0.022119114781037442,0.08337098925903313,0.047997692922050424,1.6116765056570997e-06,1.6116766213388854e-06,1.6116762609812735e-06,1.611676260981336e-06,1.611676260981166e-06,1.611676260981121e-06,1.6116762609811412e-06,17.610469817456462,6.3897152160271e-05,0.0052869549025684115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9020132160910734,7.348067082602764e-24,0.5605524867004911
185,4.267389878177477,16.155131919329,7.8569300376025195,6.062967980052434e-05,6.062968390364942e-05,6.062967827048834e-05,6.062969586853863e-05,1.0,7.649124753434381e-24,-2326.2199022042464,0.0021122726065507615,0.028941658392626263,4.372023067613137e-07,0.017893383024137004,0.08413185534013196,0.03851488287651659,1.4989794863237562e-06,1.4989795944781254e-06,1.4989792575411132e-06,1.4989792575411704e-06,1.4989792575410107e-06,1.4989792575409688e-06,1.4989792575409877e-06,17.563264990205745,6.0629670259190264e-05,0.005287637115549215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9020211710192005,6.833089229494378e-24,0.5605604106458976
186,4.194927048154179,15.96578721863596,7.721516918078796,5.752928526905088e-05,5.7529289164266544e-05,5.752928381657209e-05,5.7529300522873755e-05,1.0,7.110937387738336e-24,-2326.2270874419432,0.0020906155942027474,0.02864514772847542,4.0663078884852397e-07,0.013036197038243963,0.06319174752097528,0.027747870226241714,1.3941628438025871e-06,1.3941629449176003e-06,1.3941626298884958e-06,1.3941626298885473e-06,1.3941626298884005e-06,1.3941626298883622e-06,1.3941626298883798e-06,17.33758780837883,5.752927621121332e-05,0.005307500523937999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9020291248649427,6.352374723606257e-24,0.5605683335131347
187,4.203469926682357,15.93272813601351,7.739695069169615,5.458743431355002e-05,5.458743801135269e-05,5.4587432934708365e-05,5.458744879428738e-05,1.0,6.6124264835136215e-24,-2326.2339422556815,0.0020818770928556682,0.0286694019358367,3.7819699457766645e-07,0.021445182366200577,0.08203556993528238,0.046446125499268916,1.2966755401067005e-06,1.29667563463859e-06,1.2966753401017614e-06,1.2966753401018082e-06,1.2966753401016708e-06,1.2966753401016356e-06,1.2966753401016521e-06,17.36270794312631,5.4587425714795106e-05,0.0053065657207558535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9020370779661473,5.907094544293813e-24,0.5605762556387341
188,4.210941411680014,15.929642413940012,7.753762971136812,5.1796019557620114e-05,5.179602306798055e-05,5.179601824869558e-05,5.1796033304319416e-05,1.0,6.149187244253883e-24,-2326.2404491424645,0.002075533803331077,0.02873930830907388,3.5175144290622345e-07,0.020520442777757854,0.08323346855995142,0.0440470626436903,1.2060050687660383e-06,1.2060051571406616e-06,1.2060048817708542e-06,1.2060048817708957e-06,1.2060048817707703e-06,1.206004881770737e-06,1.206004881770753e-06,17.439831725568204,5.1796011394759604e-05,0.005300791803599347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9020450286804976,5.493316610826755e-24,0.5605841753867755
189,4.198551703502551,15.963131455380804,7.728609006841537,4.914734820836779e-05,4.914735154075593e-05,4.914734696582644e-05,4.91473612581136e-05,1.0,5.719845383056395e-24,-2326.2466122956353,0.0020806712330676777,0.028817346740748897,3.271551053037034e-07,0.018644802928017293,0.08727879804057755,0.03970629008218591,1.1216747604953022e-06,1.1216748431116024e-06,1.1216745856684412e-06,1.121674585668479e-06,1.1216745856683636e-06,1.1216745856683338e-06,1.121674585668348e-06,17.5042154536583,4.9147340459378486e-05,0.005288461318010871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9020529776676133,5.109813103225389e-24,0.5605920934143096
190,4.208466768724779,15.931612283652408,7.74899906432793,4.66341208560253e-05,4.6634124019434256e-05,4.663411967651054e-05,4.6634133244036967e-05,1.0,5.31911263006345e-24,-2326.2524720816677,0.0020740614632706613,0.02885146061616798,3.042786748562289e-07,0.02099571976750688,0.07963083097045368,0.04547400887754651,1.0432412772687747e-06,1.0432413545000058e-06,1.0432411138228965e-06,1.0432411138229302e-06,1.0432411138228228e-06,1.0432411138227955e-06,1.0432411138228084e-06,17.52637515632989,4.6634113499991145e-05,0.005284431641142168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9020609247502676,4.751861900079217e-24,0.5606000095447998
191,4.253139373027964,15.985538202483651,7.837853014752559,4.424941135768229e-05,4.424941436065375e-05,4.4249410238008375e-05,4.424942311740961e-05,1.0,4.947142414311313e-24,-2326.2580475651653,0.0020738255547187922,0.028864499584330995,2.8300188647923345e-07,0.024375520762918074,0.08988060547475539,0.053168185653614704,9.702922816212107e-07,9.70292353815977e-07,9.702921288190303e-07,9.702921288190602e-07,9.702921288189613e-07,9.70292128818935e-07,9.70292128818948e-07,17.61657081463795,4.424940437473996e-05,0.005272421764008439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9020688697572495,4.419599001148882e-24,0.5606079236077018
192,4.314156931216492,16.035160197041144,7.958036104849366,4.198664774969649e-05,4.19866506003433e-05,4.1986646686838886e-05,4.198665891290897e-05,1.0,4.602294794014159e-24,-2326.2633459064587,0.00208454134613697,0.028820058843396758,2.6321288466452706e-07,0.02589855720611397,0.08863132465189165,0.05662560752467789,9.024442689226977e-07,9.024443364068581e-07,9.024441260737956e-07,9.024441260738231e-07,9.024441260737321e-07,9.024441260737088e-07,9.024441260737201e-07,17.72540083589865,4.1986641120981825e-05,0.005249309127084015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9020768124353262,4.111560640487727e-24,0.5606158353507691
193,4.357229447299373,16.085273161518447,8.042800789824573,3.9839594136175516e-05,3.983959684220154e-05,3.983959312726157e-05,3.9839604733042284e-05,1.0,4.280294202774006e-24,-2326.2683683357163,0.0020825282723233563,0.028905415360110126,2.4480763543784004e-07,0.024226557531075308,0.08913355269275881,0.05275719629726637,8.393405512322399e-07,8.393406143107873e-07,8.393404176908422e-07,8.393404176908671e-07,8.393404176907833e-07,8.393404176907612e-07,8.393404176907721e-07,17.817488654899115,3.9839587843773715e-05,0.005239005661936434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9020847526477341,3.823928692752171e-24,0.5606237446377709
194,4.4182706445058235,16.155017195085634,8.16261866998947,3.7802333503621564e-05,3.780233607234258e-05,3.780233254592295e-05,3.780234356279188e-05,1.0,3.98126320977179e-24,-2326.273141292562,0.0020856410665675467,0.02909176168183564,2.2768937943542186e-07,0.026476614056688594,0.09154498342075279,0.05788324267249598,7.806493821325089e-07,7.806494410909171e-07,7.806492572946587e-07,7.806492572946812e-07,7.806492572946035e-07,7.806492572945834e-07,7.806492572945936e-07,17.935050744597103,3.7802327530520326e-05,0.005224469160384854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9020926902349362,3.556811798305736e-24,0.5606316513097913
195,4.474588858397765,16.253212697528735,8.270945090258955,3.586925141437638e-05,3.5869253852739764e-05,3.586925050530219e-05,3.58692609630566e-05,1.0,3.703126234691515e-24,-2326.2776740162976,0.002088774646725583,0.029226172371071366,2.1176812322448365e-07,0.026074764105637378,0.0949448417004038,0.05667286422763068,7.260622126857799e-07,7.260622677911141e-07,7.26062095986386e-07,7.260620959864066e-07,7.260620959863337e-07,7.260620959863143e-07,7.26062095986324e-07,18.112651452501527,3.5869245744420166e-05,0.005206772412021503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021006249801224,3.3083569471121862e-24,0.5606395551508652
196,4.452371031158163,16.238204370651474,8.226989021119484,3.403502053392676e-05,3.4035022848529474e-05,3.4035019671015666e-05,3.403502959794973e-05,1.0,3.4439894045886055e-24,-2326.281942432723,0.0020861691067094457,0.029217263848613974,1.969601661931976e-07,0.018377227731736577,0.08242407656334134,0.03926825249824853,6.752920693414284e-07,6.752921208440559e-07,6.752919602524708e-07,6.752919602524901e-07,6.752919602524221e-07,6.752919602524042e-07,6.752919602524129e-07,18.1368008580601,3.403501515177436e-05,0.005200470411505185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021085568994094,3.076872627546132e-24,0.5606474561770457
197,4.4848713319860645,16.30435412425399,8.290710534306072,3.229458594943252e-05,3.229458814653806e-05,3.229458513034656e-05,3.229459455332838e-05,1.0,3.203659396499093e-24,-2326.2860155332305,0.0020932461255187026,0.029385615123437195,1.831876605230745e-07,0.024657028655343496,0.09280029113626057,0.05374479901800952,6.280720452708537e-07,6.280720934052123e-07,6.280719432986013e-07,6.280719432986189e-07,6.280719432985562e-07,6.280719432985395e-07,6.280719432985476e-07,18.256960069322787,3.229458084051609e-05,0.005181861964801263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021164856919826,2.8621860383238943e-24,0.5606553540886908
198,4.490629997149064,16.331973615749675,8.30440390387926,3.0643151239012875e-05,3.064315332456965e-05,3.064315046153234e-05,3.0643159406076044e-05,1.0,2.9799007486433764e-24,-2326.289864595159,0.0020972188075462144,0.02947229542651807,1.7037820193045344e-07,0.021454414528694003,0.0877042347832227,0.046588965838502125,5.841538971953687e-07,5.841539421805048e-07,5.841538018776336e-07,5.841538018776497e-07,5.841538018775913e-07,5.841538018775754e-07,5.841538018775832e-07,18.27052777257422,3.06431463894988e-05,0.005172967352374871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021244109119053,2.6623011281937594e-24,0.5606632484415999
199,4.479049620487022,16.36252485071876,8.284753053975713,2.9076165253402184e-05,2.9076167233058355e-05,2.9076164515418965e-05,2.907617300575162e-05,1.0,2.772073288065631e-24,-2326.2935013461765,0.0021063100540969987,0.029438613461926614,1.5846444902548513e-07,0.020059094342485994,0.08873641797721664,0.043462557939820234,5.433067403300789e-07,5.433067823711401e-07,5.433066512347969e-07,5.433066512348112e-07,5.433066512347572e-07,5.433066512347426e-07,5.433066512347496e-07,18.261971521024574,2.907616065015461e-05,0.005168074619916585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021323325564033,2.4766458498984233e-24,0.5606711392330098
200,4.4958094585048,16.404950199078456,8.31887967336053,2.758930957354769e-05,2.7589311452666415e-05,2.7589308873060202e-05,2.7589316932186464e-05,1.0,2.578082521918711e-24,-2326.2969740584595,0.002103505725928665,0.029402688786877806,1.4738376928758786e-07,0.02301746325066824,0.0901343262083101,0.05012133724766356,5.053158345862964e-07,5.053158738750888e-07,5.053157513092808e-07,5.053157513092935e-07,5.053157513092436e-07,5.053157513092299e-07,5.053157513092365e-07,18.318991946410293,2.758930520409358e-05,0.005164098449081787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021402504985986,2.3033498026474918e-24,0.5606790263365365
201,4.563332642175411,16.477485609794222,8.452187506224,2.6178486609581953e-05,2.6178488393256185e-05,2.617848594469051e-05,2.6178493594454445e-05,1.0,2.398247314013382e-24,-2326.3002922162254,0.002112062619057799,0.029453123110858168,1.3707790979618955e-07,0.027981278154629762,0.09358729785472654,0.06145996624415806,4.699814556482738e-07,4.699814923638374e-07,4.699813778110977e-07,4.699813778111091e-07,4.6998137781106237e-07,4.6998137781104945e-07,4.6998137781105585e-07,18.459984450803553,2.617848246207757e-05,0.005145687744919489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021481645759342,2.1426974256173615e-24,0.5606869095902562
202,4.574605069863285,16.479110780621667,8.474077346752173,2.4839808308373424e-05,2.483981000143922e-05,2.483980767727419e-05,2.483981493841766e-05,1.0,2.230756821616675e-24,-2326.303419071363,0.0021164019610210544,0.029488308657945248,1.2749269098572864e-07,0.02207929536304202,0.08567243954187898,0.04772317156347132,4.371178449895707e-07,4.371178792993707e-07,4.3711777223826465e-07,4.371177722382753e-07,4.3711777223823146e-07,4.371177722382199e-07,4.371177722382256e-07,18.543084852636223,2.4839804371572893e-05,0.005134141421462502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902156074549464,1.9930718813439445e-24,0.5606947887561539
203,4.550984341865672,16.465737126570538,8.428330843380254,2.356958543853386e-05,2.356958704558244e-05,2.3569584839513258e-05,2.356959173172987e-05,1.0,2.0748642901676484e-24,-2326.3063727055733,0.0021185154528236797,0.029559110699744675,1.18577721814925e-07,0.019216997672989386,0.08486733299020889,0.041260498601305685,4.065522333104695e-07,4.0655226537149325e-07,4.0655216531439154e-07,4.065521653144012e-07,4.0655216531436015e-07,4.065521653143496e-07,4.0655216531435496e-07,18.57998494788016,2.3569581701759302e-05,0.005126428901328599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021639801786138,1.8538059450979108e-24,0.5607026635945919
204,4.575830482993852,16.45840091133763,8.479517507233092,2.236431742335463e-05,2.2364318948745417e-05,2.236431685478584e-05,2.23643233967744e-05,1.0,1.9296246283440635e-24,-2326.309193416448,0.002114739985799916,0.029685259726709212,1.1028613485295709e-07,0.024321646191342482,0.08549736729763907,0.053268076957187806,3.781239322628521e-07,3.7812396222184023e-07,3.781238687127248e-07,3.781238687127339e-07,3.781238687126954e-07,3.781238687126853e-07,3.7812386871269024e-07,18.60408707907825,2.236431387646768e-05,0.005123896282581906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902171881439993,1.7240555728891625e-24,0.5607105340822709
205,4.602311498458596,16.448427354061803,8.532799441229251,2.1220682693651268e-05,2.1220684141523618e-05,2.1220682153989993e-05,2.1220688363505062e-05,1.0,1.7943191211947745e-24,-2326.311866315362,0.002104946248949156,0.029768067268522703,1.0257433988982345e-07,0.02401307667829183,0.08514113912631308,0.05252968350590126,3.5168348968529395e-07,3.5168351767925693e-07,3.516834302916873e-07,3.516834302916955e-07,3.5168343029165974e-07,3.5168343029165016e-07,3.5168343029165487e-07,18.614889334209817,2.1220679327025527e-05,0.005131011814345134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021797779001067,1.603178808347507e-24,0.5607183997873841
206,4.5913299711613345,16.539677857602122,8.512744167379322,2.01355295339309e-05,2.0135530908214892e-05,2.0135529021710654e-05,2.0135534915609555e-05,1.0,1.6689215176293994e-24,-2326.314388626597,0.002106975138726899,0.029820297578659834,9.5401794775576e-08,0.020406006377767096,0.09658147875002719,0.04417172686488703,3.270919039085315e-07,3.2709193006575e-07,3.270918484008565e-07,3.2709184840086393e-07,3.270918484008306e-07,3.270918484008216e-07,3.2709184840082603e-07,18.6440522348247,2.0135526338426354e-05,0.005127442997640364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021876695724066,1.4911522122846527e-24,0.5607262607233311
207,4.605728986477542,16.65262774819559,8.541924425107492,1.9105867396654995e-05,1.9105868701082244e-05,1.910586691048341e-05,1.910587250477197e-05,1.0,1.552458292985452e-24,-2326.3167956957514,0.002114113123816053,0.02997200395398106,8.873079228369778e-08,0.023350571531751723,0.0982945798574643,0.05083887133790195,3.042198930016724e-07,3.042199174421941e-07,3.042198411268659e-07,3.042198411268726e-07,3.042198411268417e-07,3.042198411268334e-07,3.042198411268376e-07,18.71366647591842,1.910586436359357e-05,0.005115291710105646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021955561979744,1.38710651424436e-24,0.5607341166322019
208,4.629354231814074,16.736510403610353,8.588601924056627,1.812885866066126e-05,1.8128859898774893e-05,1.8128858199216613e-05,1.8128863509091545e-05,1.0,1.4440129504341245e-24,-2326.3190860297946,0.002117695114323172,0.030114959793123945,8.252626187813305e-08,0.02403748943246558,0.09547898737376384,0.052387748480412916,2.829472151162458e-07,2.829472379522067e-07,2.8294716663753276e-07,2.8294716663753837e-07,2.829471666375102e-07,2.8294716663750253e-07,2.8294716663750645e-07,18.787582779926318,1.8128855781803355e-05,0.005104588261136104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9022034375631932,1.2902230387534096e-24,0.5607419673012117
209,4.637348064095011,16.757851648307096,8.603966060014098,1.720181081103152e-05,1.720181198619542e-05,1.720181037305873e-05,1.7201815412948524e-05,1.0,1.3433306466637934e-24,-2326.3212549965765,0.002127944541194722,0.03013460502472781,7.675558534181982e-08,0.022487063649446287,0.08920436138855097,0.04875494098542713,2.6316203635517066e-07,2.631620576914208e-07,2.631619910511413e-07,2.63161991051146e-07,2.6316199105112067e-07,2.631619910511135e-07,2.631619910511171e-07,18.86642089175382,1.7201808078554117e-05,0.005087116864946856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9022113135279133,1.2002740682270539e-24,0.5607498125907565
210,4.613706476915679,16.778696223340138,8.558515380182278,1.6322169018854753e-05,1.6322170134262622e-05,1.6322168603162248e-05,1.6322173386765368e-05,1.0,1.2499894810082422e-24,-2326.3232857281123,0.0021506823893155304,0.030123768865209608,7.13884252974612e-08,0.019488765540059294,0.08994845408501653,0.04197449242778735,2.447603428440132e-07,2.44760362778698e-07,2.4476030050768715e-07,2.4476030050769117e-07,2.4476030050766777e-07,2.44760300507661e-07,2.4476030050766444e-07,18.936117914971344,1.6322166425330606e-05,0.005073016545830446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9022191839252245,1.1168828791853727e-24,0.5607576523345762
211,4.6153650965436634,16.758708274832173,8.563722568635367,1.548750910043505e-05,1.5487510159118986e-05,1.5487508705891412e-05,1.5487513246213263e-05,1.0,1.162376045756374e-24,-2326.3252342852543,0.00214192203736429,0.030130386174253444,6.639656571904039e-08,0.022220411706843524,0.08534992688427824,0.0484800933487356,2.276453939133485e-07,2.2764541253822041e-07,2.276453543512335e-07,2.2764535435123713e-07,2.2764535435121542e-07,2.2764535435120896e-07,2.276453543512122e-07,18.920361222995773,1.548750663881269e-05,0.00507719669721454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9022270485405309,1.0386084439052889e-24,0.5607654863189109
